,Date,Open,High,Low,Close,Adj Close,Volume
670,2003-09-05,1027.969971,1029.209961,1018.190002,1021.390015,1021.390015,1465200000
671,2003-09-08,1021.390015,1032.410034,1021.390015,1031.640015,1031.640015,1299300000
672,2003-09-09,1031.640015,1031.640015,1021.140015,1023.169983,1023.169983,1414800000
673,2003-09-10,1023.169983,1023.169983,1009.73999,1010.919983,1010.919983,1582100000
674,2003-09-11,1010.919983,1020.880005,1010.919983,1016.419983,1016.419983,1335900000
675,2003-09-12,1016.419983,1019.650024,1007.710022,1018.630005,1018.630005,1236700000
676,2003-09-15,1018.630005,1019.789978,1013.590027,1014.809998,1014.809998,1151300000
677,2003-09-16,1014.809998,1029.660034,1014.809998,1029.319946,1029.319946,1403200000
678,2003-09-17,1029.319946,1031.339966,1024.530029,1025.969971,1025.969971,1338210000
679,2003-09-18,1025.969971,1040.160034,1025.75,1039.579956,1039.579956,1498800000
680,2003-09-19,1039.579956,1040.290039,1031.890015,1036.300049,1036.300049,1518600000
681,2003-09-22,1036.300049,1036.300049,1018.299988,1022.820007,1022.820007,1278800000
682,2003-09-23,1022.820007,1030.119995,1021.539978,1029.030029,1029.030029,1301700000
683,2003-09-24,1029.030029,1029.829956,1008.929993,1009.380005,1009.380005,1556000000
684,2003-09-25,1009.380005,1015.969971,1003.26001,1003.27002,1003.27002,1530000000
685,2003-09-26,1003.27002,1003.450012,996.080017,996.849976,996.849976,1472500000
686,2003-09-29,996.849976,1006.890015,995.309998,1006.580017,1006.580017,1366500000
687,2003-09-30,1006.580017,1006.580017,990.359985,995.969971,995.969971,1590500000
688,2003-10-01,995.969971,1018.219971,995.969971,1018.219971,1018.219971,1566300000
689,2003-10-02,1018.219971,1021.869995,1013.380005,1020.23999,1020.23999,1269300000
690,2003-10-03,1020.23999,1039.310059,1020.23999,1029.849976,1029.849976,1570500000
691,2003-10-06,1029.849976,1036.47998,1029.150024,1034.349976,1034.349976,1025800000
692,2003-10-07,1034.349976,1039.25,1026.27002,1039.25,1039.25,1279500000
693,2003-10-08,1039.25,1040.060059,1030.959961,1033.780029,1033.780029,1262500000
694,2003-10-09,1033.780029,1048.280029,1033.780029,1038.72998,1038.72998,1578700000
695,2003-10-10,1038.72998,1040.839966,1035.73999,1038.060059,1038.060059,1108100000
696,2003-10-13,1038.060059,1048.900024,1038.060059,1045.349976,1045.349976,1040500000
697,2003-10-14,1045.349976,1049.48999,1040.839966,1049.47998,1049.47998,1271900000
698,2003-10-15,1049.47998,1053.790039,1043.150024,1046.76001,1046.76001,1521100000
699,2003-10-16,1046.76001,1052.939941,1044.040039,1050.069946,1050.069946,1417700000
700,2003-10-17,1050.069946,1051.890015,1036.569946,1039.319946,1039.319946,1352000000
701,2003-10-20,1039.319946,1044.689941,1036.130005,1044.680054,1044.680054,1172600000
702,2003-10-21,1044.680054,1048.569946,1042.589966,1046.030029,1046.030029,1498000000
703,2003-10-22,1046.030029,1046.030029,1028.390015,1030.359985,1030.359985,1647200000
704,2003-10-23,1030.359985,1035.439941,1025.890015,1033.77002,1033.77002,1604300000
705,2003-10-24,1033.77002,1033.77002,1018.320007,1028.910034,1028.910034,1420300000
706,2003-10-27,1028.910034,1037.75,1028.910034,1031.130005,1031.130005,1371800000
707,2003-10-28,1031.130005,1046.790039,1031.130005,1046.790039,1046.790039,1629200000
708,2003-10-29,1046.790039,1049.829956,1043.349976,1048.109985,1048.109985,1562600000
709,2003-10-30,1048.109985,1052.810059,1043.819946,1046.939941,1046.939941,1629700000
710,2003-10-31,1046.939941,1053.089966,1046.939941,1050.709961,1050.709961,1498900000
711,2003-11-03,1050.709961,1061.439941,1050.709961,1059.02002,1059.02002,1378200000
712,2003-11-04,1059.02002,1059.02002,1051.699951,1053.25,1053.25,1417600000
713,2003-11-05,1053.25,1054.540039,1044.880005,1051.810059,1051.810059,1401800000
714,2003-11-06,1051.810059,1058.939941,1046.930054,1058.050049,1058.050049,1453900000
715,2003-11-07,1058.050049,1062.390015,1052.170044,1053.209961,1053.209961,1440500000
716,2003-11-10,1053.209961,1053.650024,1045.579956,1047.109985,1047.109985,1243600000
717,2003-11-11,1047.109985,1048.22998,1043.459961,1046.569946,1046.569946,1162500000
718,2003-11-12,1046.569946,1059.099976,1046.569946,1058.530029,1058.530029,1349300000
719,2003-11-13,1058.560059,1059.619995,1052.959961,1058.410034,1058.410034,1383000000
720,2003-11-14,1058.410034,1063.650024,1048.109985,1050.349976,1050.349976,1356100000
721,2003-11-17,1050.349976,1050.349976,1035.280029,1043.630005,1043.630005,1374300000
722,2003-11-18,1043.630005,1048.77002,1034.0,1034.150024,1034.150024,1354300000
723,2003-11-19,1034.150024,1043.949951,1034.150024,1042.439941,1042.439941,1326200000
724,2003-11-20,1042.439941,1046.47998,1033.420044,1033.650024,1033.650024,1326700000
725,2003-11-21,1033.650024,1037.569946,1031.199951,1035.280029,1035.280029,1273800000
726,2003-11-24,1035.280029,1052.079956,1035.280029,1052.079956,1052.079956,1302800000
727,2003-11-25,1052.079956,1058.050049,1049.310059,1053.890015,1053.890015,1333700000
728,2003-11-26,1053.890015,1058.449951,1048.280029,1058.449951,1058.449951,1097700000
729,2003-11-28,1058.449951,1060.630005,1056.77002,1058.199951,1058.199951,487220000
730,2003-12-01,1058.199951,1070.469971,1058.199951,1070.119995,1070.119995,1375000000
731,2003-12-02,1070.119995,1071.219971,1065.219971,1066.619995,1066.619995,1383200000
732,2003-12-03,1066.619995,1074.300049,1064.630005,1064.72998,1064.72998,1441700000
733,2003-12-04,1064.72998,1070.369995,1063.150024,1069.719971,1069.719971,1463100000
734,2003-12-05,1069.719971,1069.719971,1060.089966,1061.5,1061.5,1265900000
735,2003-12-08,1061.5,1069.589966,1060.930054,1069.300049,1069.300049,1218900000
736,2003-12-09,1069.300049,1071.939941,1059.160034,1060.180054,1060.180054,1465500000
737,2003-12-10,1060.180054,1063.02002,1053.410034,1059.050049,1059.050049,1444000000
738,2003-12-11,1059.050049,1073.630005,1059.050049,1071.209961,1071.209961,1441100000
739,2003-12-12,1071.209961,1074.76001,1067.640015,1074.140015,1074.140015,1223100000
740,2003-12-15,1074.140015,1082.790039,1068.0,1068.040039,1068.040039,1520800000
741,2003-12-16,1068.040039,1075.939941,1068.040039,1075.130005,1075.130005,1547900000
742,2003-12-17,1075.130005,1076.540039,1071.140015,1076.47998,1076.47998,1441700000
743,2003-12-18,1076.47998,1089.5,1076.47998,1089.180054,1089.180054,1579900000
744,2003-12-19,1089.180054,1091.060059,1084.189941,1088.660034,1088.660034,1657300000
745,2003-12-22,1088.660034,1092.939941,1086.140015,1092.939941,1092.939941,1251700000
746,2003-12-23,1092.939941,1096.949951,1091.72998,1096.02002,1096.02002,1145300000
747,2003-12-24,1096.02002,1096.400024,1092.72998,1094.040039,1094.040039,518060000
748,2003-12-26,1094.040039,1098.469971,1094.040039,1095.890015,1095.890015,356070000
749,2003-12-29,1095.890015,1109.47998,1095.890015,1109.47998,1109.47998,1058800000
750,2003-12-30,1109.47998,1109.75,1106.410034,1109.640015,1109.640015,1012600000
751,2003-12-31,1109.640015,1112.560059,1106.209961,1111.920044,1111.920044,1027500000
752,2004-01-02,1111.920044,1118.849976,1105.079956,1108.47998,1108.47998,1153200000
753,2004-01-05,1108.47998,1122.219971,1108.47998,1122.219971,1122.219971,1578200000
754,2004-01-06,1122.219971,1124.459961,1118.439941,1123.670044,1123.670044,1494500000
755,2004-01-07,1123.670044,1126.329956,1116.449951,1126.329956,1126.329956,1704900000
756,2004-01-08,1126.329956,1131.920044,1124.910034,1131.920044,1131.920044,1868400000
757,2004-01-09,1131.920044,1131.920044,1120.900024,1121.859985,1121.859985,1720700000
758,2004-01-12,1121.859985,1127.849976,1120.900024,1127.22998,1127.22998,1510200000
759,2004-01-13,1127.22998,1129.069946,1115.189941,1121.219971,1121.219971,1595900000
760,2004-01-14,1121.219971,1130.75,1121.219971,1130.52002,1130.52002,1514600000
761,2004-01-15,1130.52002,1137.109985,1124.540039,1132.050049,1132.050049,1695000000
762,2004-01-16,1132.050049,1139.829956,1132.050049,1139.829956,1139.829956,1721100000
763,2004-01-20,1139.829956,1142.930054,1135.400024,1138.77002,1138.77002,1698200000
764,2004-01-21,1138.77002,1149.209961,1134.619995,1147.619995,1147.619995,1757600000
765,2004-01-22,1147.619995,1150.51001,1143.01001,1143.939941,1143.939941,1693700000
766,2004-01-23,1143.939941,1150.310059,1136.849976,1141.550049,1141.550049,1561200000
767,2004-01-26,1141.550049,1155.380005,1141.0,1155.369995,1155.369995,1480600000
768,2004-01-27,1155.369995,1155.369995,1144.050049,1144.050049,1144.050049,1673100000
769,2004-01-28,1144.050049,1149.140015,1126.5,1128.47998,1128.47998,1842000000
770,2004-01-29,1128.47998,1134.390015,1122.380005,1134.109985,1134.109985,1921900000
771,2004-01-30,1134.109985,1134.170044,1127.72998,1131.130005,1131.130005,1635000000
772,2004-02-02,1131.130005,1142.449951,1127.869995,1135.26001,1135.26001,1599200000
773,2004-02-03,1135.26001,1137.439941,1131.329956,1136.030029,1136.030029,1476900000
774,2004-02-04,1136.030029,1136.030029,1124.73999,1126.52002,1126.52002,1634800000
775,2004-02-05,1126.52002,1131.170044,1124.439941,1128.589966,1128.589966,1566600000
776,2004-02-06,1128.589966,1142.790039,1128.390015,1142.76001,1142.76001,1477600000
777,2004-02-09,1142.76001,1144.459961,1139.209961,1139.810059,1139.810059,1303500000
778,2004-02-10,1139.810059,1147.02002,1138.699951,1145.540039,1145.540039,1403900000
779,2004-02-11,1145.540039,1158.890015,1142.329956,1157.76001,1157.76001,1699300000
780,2004-02-12,1157.76001,1157.76001,1151.439941,1152.109985,1152.109985,1464300000
781,2004-02-13,1152.109985,1156.880005,1143.23999,1145.810059,1145.810059,1329200000
782,2004-02-17,1145.810059,1158.97998,1145.810059,1156.98999,1156.98999,1396500000
783,2004-02-18,1156.98999,1157.400024,1149.540039,1151.819946,1151.819946,1382400000
784,2004-02-19,1151.819946,1158.569946,1146.849976,1147.060059,1147.060059,1562800000
785,2004-02-20,1147.060059,1149.810059,1139.0,1144.109985,1144.109985,1479600000
786,2004-02-23,1144.109985,1146.689941,1136.97998,1140.98999,1140.98999,1380400000
787,2004-02-24,1140.98999,1144.540039,1134.430054,1139.089966,1139.089966,1543600000
788,2004-02-25,1139.089966,1145.23999,1138.959961,1143.670044,1143.670044,1360700000
789,2004-02-26,1143.670044,1147.22998,1138.619995,1144.910034,1144.910034,1383900000
790,2004-02-27,1145.800049,1151.680054,1141.800049,1144.939941,1144.939941,1540400000
791,2004-03-01,1144.939941,1157.449951,1144.939941,1155.969971,1155.969971,1497100000
792,2004-03-02,1155.969971,1156.540039,1147.310059,1149.099976,1149.099976,1476000000
793,2004-03-03,1149.099976,1152.439941,1143.780029,1151.030029,1151.030029,1334500000
794,2004-03-04,1151.030029,1154.969971,1149.810059,1154.869995,1154.869995,1265800000
795,2004-03-05,1154.869995,1163.22998,1148.77002,1156.859985,1156.859985,1398200000
796,2004-03-08,1156.859985,1159.939941,1146.969971,1147.199951,1147.199951,1254400000
797,2004-03-09,1147.199951,1147.319946,1136.839966,1140.579956,1140.579956,1499400000
798,2004-03-10,1140.579956,1141.449951,1122.530029,1123.890015,1123.890015,1648400000
799,2004-03-11,1123.890015,1125.959961,1105.869995,1106.780029,1106.780029,1889900000
800,2004-03-12,1106.780029,1120.630005,1106.780029,1120.569946,1120.569946,1388500000
801,2004-03-15,1120.569946,1120.569946,1103.359985,1104.48999,1104.48999,1600600000
802,2004-03-16,1104.48999,1113.76001,1102.609985,1110.699951,1110.699951,1500700000
803,2004-03-17,1110.699951,1125.76001,1110.699951,1123.75,1123.75,1490100000
804,2004-03-18,1123.75,1125.5,1113.25,1122.319946,1122.319946,1369200000
805,2004-03-19,1122.319946,1122.719971,1109.689941,1109.780029,1109.780029,1457400000
806,2004-03-22,1109.780029,1109.780029,1089.540039,1095.400024,1095.400024,1452300000
807,2004-03-23,1095.400024,1101.52002,1091.569946,1093.949951,1093.949951,1458200000
808,2004-03-24,1093.949951,1098.319946,1087.160034,1091.329956,1091.329956,1527800000
809,2004-03-25,1091.329956,1110.380005,1091.329956,1109.189941,1109.189941,1471700000
810,2004-03-26,1109.189941,1115.27002,1106.130005,1108.060059,1108.060059,1319100000
811,2004-03-29,1108.060059,1124.369995,1108.060059,1122.469971,1122.469971,1405500000
812,2004-03-30,1122.469971,1127.599976,1119.660034,1127.0,1127.0,1332400000
813,2004-03-31,1127.0,1130.829956,1121.459961,1126.209961,1126.209961,1560700000
814,2004-04-01,1126.209961,1135.670044,1126.199951,1132.170044,1132.170044,1560700000
815,2004-04-02,1132.170044,1144.810059,1132.170044,1141.810059,1141.810059,1629200000
816,2004-04-05,1141.810059,1150.569946,1141.640015,1150.569946,1150.569946,1413700000
817,2004-04-06,1150.569946,1150.569946,1143.300049,1148.160034,1148.160034,1397700000
818,2004-04-07,1148.160034,1148.160034,1138.410034,1140.530029,1140.530029,1458800000
819,2004-04-08,1140.530029,1148.969971,1134.52002,1139.319946,1139.319946,1199800000
820,2004-04-12,1139.319946,1147.290039,1139.319946,1145.199951,1145.199951,1102400000
821,2004-04-13,1145.199951,1147.780029,1127.699951,1129.439941,1129.439941,1423200000
822,2004-04-14,1129.439941,1132.52002,1122.150024,1128.170044,1128.170044,1547700000
823,2004-04-15,1128.170044,1134.079956,1120.75,1128.839966,1128.839966,1568700000
824,2004-04-16,1128.839966,1136.800049,1126.900024,1134.609985,1134.609985,1487800000
825,2004-04-19,1134.560059,1136.180054,1129.839966,1135.819946,1135.819946,1194900000
826,2004-04-20,1135.819946,1139.26001,1118.089966,1118.150024,1118.150024,1508500000
827,2004-04-21,1118.150024,1125.719971,1116.030029,1124.089966,1124.089966,1738100000
828,2004-04-22,1124.089966,1142.77002,1121.949951,1139.930054,1139.930054,1826700000
829,2004-04-23,1139.930054,1141.920044,1134.810059,1140.599976,1140.599976,1396100000
830,2004-04-26,1140.599976,1145.079956,1132.910034,1135.530029,1135.530029,1290600000
831,2004-04-27,1135.530029,1146.560059,1135.530029,1138.109985,1138.109985,1518000000
832,2004-04-28,1138.109985,1138.109985,1121.699951,1122.410034,1122.410034,1855600000
833,2004-04-29,1122.410034,1128.800049,1108.040039,1113.890015,1113.890015,1859000000
834,2004-04-30,1113.890015,1119.26001,1107.22998,1107.300049,1107.300049,1634700000
835,2004-05-03,1107.300049,1118.719971,1107.300049,1117.48999,1117.48999,1571600000
836,2004-05-04,1117.48999,1127.73999,1112.890015,1119.550049,1119.550049,1662100000
837,2004-05-05,1119.550049,1125.069946,1117.900024,1121.530029,1121.530029,1469000000
838,2004-05-06,1121.530029,1121.530029,1106.300049,1113.98999,1113.98999,1509300000
839,2004-05-07,1113.98999,1117.300049,1098.630005,1098.699951,1098.699951,1653600000
840,2004-05-10,1098.699951,1098.699951,1079.630005,1087.119995,1087.119995,1918400000
841,2004-05-11,1087.119995,1095.689941,1087.119995,1095.449951,1095.449951,1533800000
842,2004-05-12,1095.449951,1097.550049,1076.319946,1097.280029,1097.280029,1697600000
843,2004-05-13,1097.280029,1102.77002,1091.76001,1096.439941,1096.439941,1411100000
844,2004-05-14,1096.439941,1102.099976,1088.23999,1095.699951,1095.699951,1335900000
845,2004-05-17,1095.699951,1095.699951,1079.359985,1084.099976,1084.099976,1430100000
846,2004-05-18,1084.099976,1094.099976,1084.099976,1091.48999,1091.48999,1353000000
847,2004-05-19,1091.48999,1105.930054,1088.48999,1088.680054,1088.680054,1548600000
848,2004-05-20,1088.680054,1092.619995,1085.430054,1089.189941,1089.189941,1211000000
849,2004-05-21,1089.189941,1099.640015,1089.189941,1093.560059,1093.560059,1258600000
850,2004-05-24,1093.560059,1101.280029,1091.77002,1095.410034,1095.410034,1227500000
851,2004-05-25,1095.410034,1113.800049,1090.73999,1113.050049,1113.050049,1545700000
852,2004-05-26,1113.050049,1116.709961,1109.910034,1114.939941,1114.939941,1369400000
853,2004-05-27,1114.939941,1123.949951,1114.859985,1121.280029,1121.280029,1447500000
854,2004-05-28,1121.280029,1122.689941,1118.099976,1120.680054,1120.680054,1172600000
855,2004-06-01,1120.680054,1122.699951,1113.319946,1121.199951,1121.199951,1238000000
856,2004-06-02,1121.199951,1128.099976,1118.640015,1124.98999,1124.98999,1251700000
857,2004-06-03,1124.98999,1125.310059,1116.569946,1116.640015,1116.640015,1232400000
858,2004-06-04,1116.640015,1129.170044,1116.640015,1122.5,1122.5,1115300000
859,2004-06-07,1122.5,1140.540039,1122.5,1140.420044,1140.420044,1211800000
860,2004-06-08,1140.420044,1142.180054,1135.449951,1142.180054,1142.180054,1190300000
861,2004-06-09,1142.180054,1142.180054,1131.170044,1131.329956,1131.329956,1276800000
862,2004-06-10,1131.329956,1136.469971,1131.329956,1136.469971,1136.469971,1160600000
863,2004-06-14,1136.469971,1136.469971,1122.160034,1125.290039,1125.290039,1179400000
864,2004-06-15,1125.290039,1137.359985,1125.290039,1132.01001,1132.01001,1345900000
865,2004-06-16,1132.01001,1135.280029,1130.550049,1133.560059,1133.560059,1168400000
866,2004-06-17,1133.560059,1133.560059,1126.890015,1132.050049,1132.050049,1296700000
867,2004-06-18,1132.050049,1138.959961,1129.829956,1135.02002,1135.02002,1500600000
868,2004-06-21,1135.02002,1138.050049,1129.640015,1130.300049,1130.300049,1123900000
869,2004-06-22,1130.300049,1135.050049,1124.369995,1134.410034,1134.410034,1382300000
870,2004-06-23,1134.410034,1145.150024,1131.72998,1144.060059,1144.060059,1444200000
871,2004-06-24,1144.060059,1146.339966,1139.939941,1140.650024,1140.650024,1394900000
872,2004-06-25,1140.650024,1145.969971,1134.23999,1134.430054,1134.430054,1812900000
873,2004-06-28,1134.430054,1142.599976,1131.719971,1133.349976,1133.349976,1354600000
874,2004-06-29,1133.349976,1138.26001,1131.810059,1136.199951,1136.199951,1375000000
875,2004-06-30,1136.199951,1144.199951,1133.619995,1140.839966,1140.839966,1473800000
876,2004-07-01,1140.839966,1140.839966,1123.060059,1128.939941,1128.939941,1495700000
877,2004-07-02,1128.939941,1129.150024,1123.26001,1125.380005,1125.380005,1085000000
878,2004-07-06,1125.380005,1125.380005,1113.209961,1116.209961,1116.209961,1283300000
879,2004-07-07,1116.209961,1122.369995,1114.920044,1118.329956,1118.329956,1328600000
880,2004-07-08,1118.329956,1119.119995,1108.719971,1109.109985,1109.109985,1401100000
881,2004-07-09,1109.109985,1115.569946,1109.109985,1112.810059,1112.810059,1186300000
882,2004-07-12,1112.810059,1116.109985,1106.709961,1114.349976,1114.349976,1114600000
883,2004-07-13,1114.349976,1116.300049,1112.98999,1115.140015,1115.140015,1199700000
884,2004-07-14,1115.140015,1119.599976,1107.829956,1111.469971,1111.469971,1462000000
885,2004-07-15,1111.469971,1114.630005,1106.670044,1106.689941,1106.689941,1408700000
886,2004-07-16,1106.689941,1112.170044,1101.069946,1101.390015,1101.390015,1450300000
887,2004-07-19,1101.390015,1105.52002,1096.550049,1100.900024,1100.900024,1319900000
888,2004-07-20,1100.900024,1108.880005,1099.099976,1108.670044,1108.670044,1445800000
889,2004-07-21,1108.670044,1116.27002,1093.880005,1093.880005,1093.880005,1679500000
890,2004-07-22,1093.880005,1099.660034,1084.160034,1096.839966,1096.839966,1680800000
891,2004-07-23,1096.839966,1096.839966,1083.560059,1086.199951,1086.199951,1337500000
892,2004-07-26,1086.199951,1089.819946,1078.780029,1084.069946,1084.069946,1413400000
893,2004-07-27,1084.069946,1096.650024,1084.069946,1094.829956,1094.829956,1610800000
894,2004-07-28,1094.829956,1098.839966,1082.170044,1095.420044,1095.420044,1554300000
895,2004-07-29,1095.420044,1103.51001,1095.420044,1100.430054,1100.430054,1530100000
896,2004-07-30,1100.430054,1103.72998,1096.959961,1101.719971,1101.719971,1298200000
897,2004-08-02,1101.719971,1108.599976,1097.339966,1106.619995,1106.619995,1276000000
898,2004-08-03,1106.619995,1106.619995,1099.26001,1099.689941,1099.689941,1338300000
899,2004-08-04,1099.689941,1102.449951,1092.400024,1098.630005,1098.630005,1369200000
900,2004-08-05,1098.630005,1098.790039,1079.97998,1080.699951,1080.699951,1397400000
901,2004-08-06,1080.699951,1080.699951,1062.22998,1063.969971,1063.969971,1521000000
902,2004-08-09,1063.969971,1069.459961,1063.969971,1065.219971,1065.219971,1086000000
903,2004-08-10,1065.219971,1079.040039,1065.219971,1079.040039,1079.040039,1245600000
904,2004-08-11,1079.040039,1079.040039,1065.920044,1075.790039,1075.790039,1410400000
905,2004-08-12,1075.790039,1075.790039,1062.819946,1063.22998,1063.22998,1405100000
906,2004-08-13,1063.22998,1067.579956,1060.719971,1064.800049,1064.800049,1175100000
907,2004-08-16,1064.800049,1080.660034,1064.800049,1079.339966,1079.339966,1206200000
908,2004-08-17,1079.339966,1086.780029,1079.339966,1081.709961,1081.709961,1267800000
909,2004-08-18,1081.709961,1095.170044,1078.930054,1095.170044,1095.170044,1282500000
910,2004-08-19,1095.170044,1095.170044,1086.280029,1091.22998,1091.22998,1249400000
911,2004-08-20,1091.22998,1100.26001,1089.569946,1098.349976,1098.349976,1199900000
912,2004-08-23,1098.349976,1101.400024,1094.72998,1095.680054,1095.680054,1021900000
913,2004-08-24,1095.680054,1100.939941,1092.819946,1096.189941,1096.189941,1092500000
914,2004-08-25,1096.189941,1106.290039,1093.23999,1104.959961,1104.959961,1192200000
915,2004-08-26,1104.959961,1106.780029,1102.459961,1105.089966,1105.089966,1023600000
916,2004-08-27,1105.089966,1109.680054,1104.619995,1107.77002,1107.77002,845400000
917,2004-08-30,1107.77002,1107.77002,1099.150024,1099.150024,1099.150024,843100000
918,2004-08-31,1099.150024,1104.23999,1094.719971,1104.23999,1104.23999,1138200000
919,2004-09-01,1104.23999,1109.23999,1099.180054,1105.910034,1105.910034,1142100000
920,2004-09-02,1105.910034,1119.109985,1105.599976,1118.310059,1118.310059,1118400000
921,2004-09-03,1118.310059,1120.800049,1113.569946,1113.630005,1113.630005,924170000
922,2004-09-07,1113.630005,1124.079956,1113.630005,1121.300049,1121.300049,1214400000
923,2004-09-08,1121.300049,1123.050049,1116.27002,1116.27002,1116.27002,1246300000
924,2004-09-09,1116.27002,1121.300049,1113.619995,1118.380005,1118.380005,1371300000
925,2004-09-10,1118.380005,1125.26001,1114.390015,1123.920044,1123.920044,1261200000
926,2004-09-13,1123.920044,1129.780029,1123.349976,1125.819946,1125.819946,1299800000
927,2004-09-14,1125.819946,1129.459961,1124.719971,1128.329956,1128.329956,1204500000
928,2004-09-15,1128.329956,1128.329956,1119.819946,1120.369995,1120.369995,1256000000
929,2004-09-16,1120.369995,1126.060059,1120.369995,1123.5,1123.5,1113900000
930,2004-09-17,1123.5,1130.140015,1123.5,1128.550049,1128.550049,1422600000
931,2004-09-20,1128.550049,1128.550049,1120.339966,1122.199951,1122.199951,1197600000
932,2004-09-21,1122.199951,1131.540039,1122.199951,1129.300049,1129.300049,1325000000
933,2004-09-22,1129.300049,1129.300049,1112.670044,1113.560059,1113.560059,1379900000
934,2004-09-23,1113.560059,1113.609985,1108.050049,1108.359985,1108.359985,1286300000
935,2004-09-24,1108.359985,1113.810059,1108.359985,1110.109985,1110.109985,1255400000
936,2004-09-27,1110.109985,1110.109985,1103.23999,1103.52002,1103.52002,1263500000
937,2004-09-28,1103.52002,1111.77002,1101.290039,1110.060059,1110.060059,1396600000
938,2004-09-29,1110.060059,1114.800049,1107.420044,1114.800049,1114.800049,1402900000
939,2004-09-30,1114.800049,1116.310059,1109.680054,1114.579956,1114.579956,1748000000
940,2004-10-01,1114.579956,1131.640015,1114.579956,1131.5,1131.5,1582200000
941,2004-10-04,1131.5,1140.130005,1131.5,1135.170044,1135.170044,1534000000
942,2004-10-05,1135.170044,1137.869995,1132.030029,1134.47998,1134.47998,1418400000
943,2004-10-06,1134.47998,1142.050049,1132.939941,1142.050049,1142.050049,1416700000
944,2004-10-07,1142.050049,1142.050049,1130.5,1130.650024,1130.650024,1447500000
945,2004-10-08,1130.650024,1132.920044,1120.189941,1122.140015,1122.140015,1291600000
946,2004-10-11,1122.140015,1126.199951,1122.140015,1124.390015,1124.390015,943800000
947,2004-10-12,1124.390015,1124.390015,1115.77002,1121.839966,1121.839966,1320100000
948,2004-10-13,1121.839966,1127.01001,1109.630005,1113.650024,1113.650024,1546200000
949,2004-10-14,1113.650024,1114.959961,1102.060059,1103.290039,1103.290039,1489500000
950,2004-10-15,1103.290039,1113.170044,1102.140015,1108.199951,1108.199951,1645100000
951,2004-10-18,1108.199951,1114.459961,1103.329956,1114.02002,1114.02002,1373300000
952,2004-10-19,1114.02002,1117.959961,1103.150024,1103.22998,1103.22998,1737500000
953,2004-10-20,1103.22998,1104.089966,1094.25,1103.660034,1103.660034,1685700000
954,2004-10-21,1103.660034,1108.869995,1098.469971,1106.48999,1106.48999,1673000000
955,2004-10-22,1106.48999,1108.140015,1095.469971,1095.73999,1095.73999,1469600000
956,2004-10-25,1095.73999,1096.810059,1090.290039,1094.800049,1094.800049,1380500000
957,2004-10-26,1094.810059,1111.099976,1094.810059,1111.089966,1111.089966,1685400000
958,2004-10-27,1111.089966,1126.290039,1107.430054,1125.400024,1125.400024,1741900000
959,2004-10-28,1125.339966,1130.670044,1120.599976,1127.439941,1127.439941,1628200000
960,2004-10-29,1127.439941,1131.400024,1124.619995,1130.199951,1130.199951,1500800000
961,2004-11-01,1130.199951,1133.410034,1127.599976,1130.51001,1130.51001,1395900000
962,2004-11-02,1130.51001,1140.47998,1128.119995,1130.560059,1130.560059,1659000000
963,2004-11-03,1130.540039,1147.569946,1130.540039,1143.199951,1143.199951,1767500000
964,2004-11-04,1143.199951,1161.670044,1142.339966,1161.670044,1161.670044,1782700000
965,2004-11-05,1161.670044,1170.869995,1160.660034,1166.170044,1166.170044,1724400000
966,2004-11-08,1166.170044,1166.77002,1162.319946,1164.890015,1164.890015,1358700000
967,2004-11-09,1164.890015,1168.959961,1162.47998,1164.079956,1164.079956,1450800000
968,2004-11-10,1164.079956,1169.25,1162.51001,1162.910034,1162.910034,1504300000
969,2004-11-11,1162.910034,1174.800049,1162.910034,1173.47998,1173.47998,1393000000
970,2004-11-12,1173.47998,1184.170044,1171.430054,1184.170044,1184.170044,1531600000
971,2004-11-15,1184.170044,1184.47998,1179.849976,1183.810059,1183.810059,1453300000
972,2004-11-16,1183.810059,1183.810059,1175.319946,1175.430054,1175.430054,1364400000
973,2004-11-17,1175.430054,1188.459961,1175.430054,1181.939941,1181.939941,1684200000
974,2004-11-18,1181.939941,1184.900024,1180.150024,1183.550049,1183.550049,1456700000
975,2004-11-19,1183.550049,1184.0,1169.189941,1170.339966,1170.339966,1526600000
976,2004-11-22,1170.339966,1178.180054,1167.890015,1177.23999,1177.23999,1392700000
977,2004-11-23,1177.23999,1179.52002,1171.410034,1176.939941,1176.939941,1428300000
978,2004-11-24,1176.939941,1182.459961,1176.939941,1181.76001,1181.76001,1149600000
979,2004-11-26,1181.76001,1186.619995,1181.079956,1182.650024,1182.650024,504580000
980,2004-11-29,1182.650024,1186.939941,1172.369995,1178.569946,1178.569946,1378500000
981,2004-11-30,1178.569946,1178.660034,1173.810059,1173.819946,1173.819946,1553500000
982,2004-12-01,1173.780029,1191.369995,1173.780029,1191.369995,1191.369995,1772800000
983,2004-12-02,1191.369995,1194.800049,1186.719971,1190.329956,1190.329956,1774900000
984,2004-12-03,1190.329956,1197.459961,1187.709961,1191.170044,1191.170044,1566700000
985,2004-12-06,1191.170044,1192.410034,1185.180054,1190.25,1190.25,1354400000
986,2004-12-07,1190.25,1192.170044,1177.069946,1177.069946,1177.069946,1533900000
987,2004-12-08,1177.069946,1184.050049,1177.069946,1182.810059,1182.810059,1525200000
988,2004-12-09,1182.810059,1190.51001,1173.790039,1189.23999,1189.23999,1624700000
